class,clean_text,date
0,dont go please save got degree fashion marketing school joke sales dont care u want ur money best friend also went working ai told shady stuff get ur money said since works knows bs pull would never went close friends went school cant even find job even pay loans jobs send us retailhow lame dont need college degree work retail two friends pay month loans pays pay interest loans deferred im going reputable community college getting reputable degree oh ya fyi school looks bad resume went job interview lady told felt really bad went used work scam,2024-03-24
0,dont go crappy school worth money transferred another art institute misled seemed care getting money phoenix location makes feel like going back portland type abuse phoenix much worse teachers dont give grades promptly explain expecting see determine difference project example supposed submit grades check online yet teacher actually finally corner teachers get grade tell fine straight student previous bs degree attend classes turn every assignment time actor pursuing film video degree never considered artist drawer painter sculptor mind take classes degree wanted keep gpa high never many bs life folks would ok grades however serious student pride gpa teachers school dont seem care truly helping students definitely seems like hand grades arbitrarily dont place much emphasis returning tests assignments promptly even given teachers may felt meif culinary program definitely redheaded stepchild schoolif video game nerd artsy gay looking femme hot fashion design chick may feel like outcast schooli nontraditional student transfer student bullshit sales tactics focus designed reach demographicsi cleancut prior military veteran former college football player already worked profession pursuing degree yet feel welcomed staff member fellow student school accept security ask see idyou allowed pick classes schedules school somehow register classes go much hassle change convienient planif transfer student even another ai degree program prepare screwed degree auditit difficult find personal tutoring project software program even though advertise differentlythe decent thing school decent gear equipment people work rental cage helpful however permission check gear overnight weekend seems like extra hustle schools dont policy school really sucks disciplined focused get need school regret price experience later virgin nerd loser looking meet mingle peers figure want life school experience need otherwise young seeking traditional college experience older already job obligations suggest go real college university asu u good ones dont need hire train people sleazy salesmen order pressure come schools actually prestige dont need advertise solely losers home sitting couch watching daytime network tv dreaming career inlike art institutes,2024-01-22
0,beware high tuition costs little results worth money,2024-03-18
0,missed total days didnt actually miss showed late morning traffic thats one classes grades pretty low finals week saying havent turned work actually still havent even put grades plus weeks since theyve last updated soon found actually wasnt one slacking teachers themselfs especially comes grading,2024-01-18
0,place good hour entertainment good day hi light paper airplane making something easily home suggestion spend head childrens museum downtown better leaps bounds,2024-03-18
0,would like someone disrespectful especially give helpful advice please attend class staff feels non profit disrespect little apologies consideration even return emails dispute respect depth pocket book giving little return charges high premium class learn famous artist another state however complain money date obsolete system flying artist ny chicago elect ok dont receive much knowledge support except painted well know artist sound like helping local artist non profit favorite part hiring education director without college education little knowledge arts many art education majors miss directed use funds supportive arts way school courtesy loyalty students educator years would expect price ask connoisseur star establishment gallerys assisting many nonprofits school fails accord got paint say,2024-01-06
0,went weeknight place busy waited minutes drinks order taken ordered app came meals another minutes food luke warm best would go back,2024-02-20
0,food absolutely gross ordered turkey club comes wheat bun avocado bacon turkey breast got totally different picture first sandwich sliced bread lame avocado slice bacon lettuce top instead turkey breast used freaking lunch meat lol kind get deli sweaty nasty looking stuff gross waitress awful extremely understaffed would bit attitude wait tables without assistance manager really nice course disgusting sandwich didnt eat free,2024-02-03
0,mediocre service cold food food waited long lettuce pickles wilted bland food crazy overpriced long waits arcade beer per hour maximum avoid costs fair manager,2024-03-07
0,place plain sucksbad management lost bizdumb arcade drama recently changed policy one underage even arcade restaurant pm despite guardian years old,2024-02-29
0,visited dave busters homestead pa last night waitress mixed credit cards gave brothers credit card someone else charged already incorrectly brother walk around find waitress never apologized gm extremely rude refused give brother original receipt back saying thrown nothing remedy situation ignored us rest visit even refill spending plus games never go back whatever happened customer always right horrible service,2024-03-02
0,games order find one referee looking people fix took credits apathetic service staff around peanut really disappointed wont back,2024-01-14
0,keep short sweet save buy good board game alcohol choice order pizza invite friends incredible disappointment seeing enticing commercials many times decided give place try double date understand prices play cards wont dispute however food incredibly overpriced came cold sat counter without warmers minimum minutes literally ask bartender vodka drink pure juice three shots littleno alcohol mention glass dirty saw bartender scoop glass ice basin lazy use sanitary scoop know food beverage commission would disappointed service terrible dont ask anything waiter little busy cell phones conversing amongst fun adultthemed arcade yes youre looking good atmosphere go friends play games suppose would advise give shot would never recommend food customer service drinks save money stay home go traditional bowling figure skating rollerblading rock climbing basically physicallyentertaining themed date instead,2024-02-23
0,say horrible experience friend went eat play couple games afterwards took waitress least minutes greet us time knew order might see ordered got drinks well lets say didnt see waitress giving us check manager delivered food table refill beverage food ketchup burger fries offered lots people running around like crazy understaffed hire people back eat,2024-03-25
0,horrible beer horrible service horrible menu,2024-01-11
0,friends got everyhing steakthey didnt even get well done steak right mahi tacos great menu item seasoned vegetables give miss sing sing next door awesome get dinner somewere else done waiter asked ready checks ordered meal came desert really dissapointing around,2024-03-18
0,brewery attempting take advantage oktoberfest wonder pm could mashed potatoes sauerkraut sausage platter sweet mustard guess germany worth unfortunately sausage platter,2024-03-06
0,came bf started crab artichoke dip greasy virtually crab wedge salad good crisp hazelnut crusted chicken one worst dishes ive ever like pancake syrup breaded chicken finish meal homemade chocolate chip cookies served hot fudge well hot fudge chocolate syrup ice cream crystallized melting refreezing around disappointing,2024-02-15
0,poor service food waited minutes bar someone acknowledge presence finally brought food left without asking pay wait additional minutes find someone pay yes try give moneyon important part food terrible burger pathetic,2024-03-30
0,careful servers cant pay attention save lives management cares even less want make sure people know careless management particularly mark seems let staff run around,2024-02-12
0,boo happened location used happy fun feels depressing nearly everyone bare minimum get sad,2024-01-08
0,awful everything bad service diluted soup lameno chicken chicken salad prefabricated pizza avoid place,2024-02-08
0,well started well food okay deep dish pizza good salad tiny portionwe greeted seated well later service good bad bad service first ask everything wanted server didnt even courtesy ask wanted anything would like go deserts handed check even didnt ask wanted order morelater talked front girl also listened said okay even sorry oncei would like go,2024-03-21
0,nope,2024-03-08
0,looking afterschool program kids jump around minutes learn nothing related real korean taekwondo matter martial arts place fact word karate door taekwondo facility due fact sanctioned koreantaekwondo association forms techniques testing approved recognized students passed one belt next regardless perform testing simple logic pass kids make happy keep coming paying monthly fee basic phylisophy martial arts nothing pledge say start class zero done ensure words understood followed kids control disrespectful instructors students attempt voice slightest bit constructive critism met anger followed bullying emails want real martial arts go somewhere else place joke,2024-01-25
0,research karate compare schools school puts emphasis katas teaches little sparring ranks questionable best want nice katas care learning real karate practical self defense school may work school also many locals tournaments red flag took child put another school hes relearn everything realizing could gotten really hurt becouse thought learning self defense dangerous want exercise learn kata dancing point sparring could good fit otherwise please homeworkteenagers teaching adults new black belts,2024-01-06
0,wished could give zero stars daughter attended coach eds high rollers class harassed treated awful coach demeaning attitude makes excuses everything noticed first class coach didnt patience kids would get frustrated didnt moves correctly even first try second class daughter blister asked coach could go bathroom wash chalk could see viewing window grabbed hand could also see daughters face pain daughter came running squeezed hand tight burst blister daughter sensitive taking gymnastics gyms know way threat kids class talked coach got complaints coaches gym dont see eye eye deviated conversation stuff also talked daughters previous coach explain concerns told since twothree fingers one hand might burst blister mistake said demeanor different coaches last class told coach ed deaf multiple times told go away whole time dealing coach pure torture daughter give kids chance learn moves showed cared kids regard parents incident daughter walked class told everything immediately talked front desk informed gym knew coach ed previous problems parentskids spoke owner got feeling ignored got part money back said problem one coach shows take responsibility employees really showed much concern yes one coach takes one person damage regret taking daughter referred anyone hell place website contradicts actually happens herebeware safe learning environment,2024-03-31
0,review based observing daughters class firecrackers groupi recommend company first timers inexperienced toddlers class goes two instructors per class one instructor gives quick demonstration giving instructions equipment station kids chose station want start rotate station station ive seeing kids different skill levels different heights different ages better following directions others children able capable maneuvering around equipment children little inexperienced end waiting around either instructors finally make way helping different station b kid gets impatient ask instructor help c child gets bored starts wandering around whatever please getting way kids let honest say daughter definitely c short reach equipment also inexperienced gymnastics high energy level little attention span throughout class waiting around help get bored thing ultimately getting way everyone else several times neither instructors noticed walked away another class corner away everyone playing instructors neglect engaging children seen spot children equipment kind activities children together class nothing make learning experience fun experience im trying tell anyone jobs perhaps could beneficial divide kids two groups one group per instructor start two different stations rotating together keeping kids two groups instead fourfive maybe way kids possibly get attention instructor even kept eye easily dont know would work suggestionthey definitely need rethink better organize class whole better engage kids would appreciated evaluate maximize services paid absolutely respect one instructors putting daughter time class said hyper didnt want kids get hurt put time calm understand thinking safety didnt believe time fair honestly paying attention would noticed standing line waiting helped almost mins decided free play time went another station would wait long getting bored blame kid shes five minutes equivalent minutes upset time believe discipline care got put time entertaining due lack organization instructors truthfully class looks like free play monitored instructors help equipmentafter wait wait wait one available could improve class adding activities games relate gymnastics help bring class together whole alsoi cant stress enoughthe instructors really need engage children rather spotting equipment fortunately used groupon deal deciding register regular classes one class complete looking gymnastic businesses exceptionally disappointed experience daughter company fortunately doesnt know difference absolutely returning,2024-03-28
0,experience ricos martial arts studio led believe tae kwan korean lets see much money squeeze members quit turnover rate high due hidden fees associated attending class mandatory uniform changes outrageously priced clothing kids shorts overpriced mandatory equipment advancing students belt time pay double rank increase guys know tricksi would recommend place recent lottery winner dont mind feeling like getting robbed times weekaside found program satisfactory,2024-01-25
0,ricos martial arts total rip mickey rico shake hand going straight wallet constantly selling everything everthing costs money last straw started giving halfbelts way charge twice much twice often dont know sleep night mickey rico would better suited used car salesman,2024-01-07
0,drives crazy many friends tricked going dump hate bar wanted pay scottsdale prices drinksi would go scottsdale know crazy oh pay cover get bar tempe ha joke people please stop duped going people going pit kids power hour people taking parents drink town cuz mom would like,2024-02-06
0,know feeling taken advantage morning one night stand well going placeabout us girls went celebrate birthday got early pm surprised cover argued yet clocks go oh well paid desperately tried find table joke ended two hightop tables back big ceiling support blocking half stage drink prices high scottsdale high bathrooms disgusting small piano players beg constantly tips another disappointment male piano players went break shortly got female singer took place good something wrong hearing female sing elton john billy joel leave girl songs girl boy songs boysanyway hours later cash annoyed high alto singing left wont backsave money go local bar listen karoke,2024-01-10
0,place pure crap players subpar unentertaining especially mike clement julie martinez door men ridiculously cheesy rude im regular piano bars country im traveling petes piano bar austin howl moon scottsdale big bang tempe terrible destination save tips bar aforementioned places take word,2024-02-18
0,gave big bang another chance always enjoyed someone needs take steriods bouncers drinks went bf stone cold sober turned away door apparently drunk kidding big bang service always sucked forgave since liked music im coed please dont treat like one im happy spend money elsewhere,2024-01-09
0,travel arizona time tend end mill ave tried go big bang say classless think pretentious kick seem good time really rude bouncers think better everyone place cover charge think rediculous going therethere many great bars mill enjoy drink feeling like make feel low class,2024-02-10
0,ridiculous went meet people guys top stairs let didnt cash boyfriend found cash paid anyways us went stairs enter place friends walked promptly walked back stairs asked refund since didnt go building employees collecting fees said rude uncaring asked manager laughed talk rip never going back never recommending place never saying good things,2024-03-30
0,got groupon reserved good table music awesome service fast entire group good time check came tables paid tabs tipped least everything cool waitress came back spoke tables individually solicited us larger tips kept asking service wasnt good wasnt wouldnt gotten nearly got wouldnt go away kept insisting didnt tip ive never solicited tips obviously gave enough first time ive heard happen big bang like taught never back,2024-02-20
0,first piece garbage called bouncer said picture wasnt retorted really said yes isnt debit card credit card name provided proof like told id name different real name thanx ssa picture still looked like sans long hair anyway told cover charge given two free drink tickets mr garbage bouncer remain unnamed said dont accept even though name laminated clubi asked canvassers street tonight handing said get people come club dont accept cardsthen stated didnt give attitude said asking questions calling false advertising practices rudedont waste time money establishment,2024-02-08
0,used favorite bar scheduled bachelorette party even send evites friends smile show bride sash doorman rudely deemed unfit enter even though happy help party celebrate special night,2024-03-25
0,worst place mill ave decided purchase tables roommates graduation party reason one dweeb bouncers kicked graduate pushing roommate respectful bouncer asked get stage immediately response remove bar standing directly behind ordeal happened real story bouncer lied head bouncer entire party removed also tv monitors picture airing stage worst quality picture ive ever seen might well throw black white tv wall kind establishment removes group people employees feelings getting hurt brought business never back place hurting business trying charge cover fee jon taffer needs get asap big bang like bitch bang,2024-02-11
0,never ever go back end story went boyfriend right opened feb special neither us paid cover cosmos ladies funny thing beer drinking bf ordered cosmo received maybe waitress thought funny something sure anyway music sync two piano players kitchen closed pm guy playing piano reminded super annoying joe pesci dumb jokes embarrassed drunk girl birthday really vulgar stuff im prude fact im pretty foul mouthed minded guy said stuff probably would knocked right piano stool finished drink ordered payed bill booked yardhouse enjoy reverse happy hour beer,2024-03-28
0,cover charge expensive drinks weak one piano players sam ferguson detroit punk pay three times get one request talking bucks pop advice anyone going sneak flask whatever drinking pay sam ferguson requests james brown scott doyle best complain cover charge,2024-03-12
0,saturday night bfs th birthday group us decided head shout house since fun last time went nov time however enjoyable got around pm paid cover lucky enough find table good distance stage minutes waitress finally came order got round beer water water never came took another minutes get beer place crowded im sure hold drinking beer could help notice table next us half dozen middle aged single women incredibly drunk overweight grinding painist introduced engaged couple yet middle aged overweight couple dry humping grabbing stage became disgusted hurried finish drinks agreed leave way birthday boy asked speak manager complained waitress asked free birthday cover manager said let know line yes get free advertise birthday boy asked refund cover manager would comp stated give refunds manager needs work customer service skills birthday afterall dick lose business cant see coming back ever,2024-03-02
0,two word opinion shout house never againfirst two guys banging pianos top lungs major headache couple hours majorhowever great hearing would fun place spend eveningthe service horrid waitresses slow seemingly uncaring part nobody care fun think definitely wasnt evening wore onif dont hear well seem love fun enthusiastic placei beginning friday night maybe pm understand gets raunchy night wore mistake going early id rather get laughs raunchy cause early evening waaaay tame personally owna gal know meetupcom complained way vulgar end evening shes coddled obviously probably mortified anyone said poop like said ownit constant loud noise burned bad service nonrauncy lyrics heard guess one downfalls better normal hearingcrap,2024-02-15
0,gave second try still first conclusion loud bathrooms filthy strange location upstairs expensive quality bartenders subpar extremely subparwho running place anyways think nooneeek methinks,2024-01-03
0,worst food ever ive sick two days two bites tacos end ugh okay drinks kind watery,2024-01-30
0,another westgate rip offyou gotta pay get inthe bartenders clueless inept come makeing drinksthe piano players terriblethey bang keys yell lyrics almost trying sound bad really grating earsits fun coolskip,2024-02-12
0,enjoy finer things life music air supply films michael bay fine dining drunkenly stumbled across shout house one evening knew place right alleyi got restaurant told sit wherever please thats always sign classy restaurant freedom want america style sat outside wanted make sure many people possible saw eating disappointed cant even tell many people walked saying youre worst experience life knew jealous waitress whose name escapes aforementioned drunkenness took ten minutes decide come table like restaurants seem policy making patrons wait amps anticipation ordered blue moon already eleven jack cokes breakfast figured time slow come church chrissakestaste thing enjoy blue moon arrived watered fifteen minutes later waiting particularly excited mmmm totally worth thought im glad like replied striking blonde waitress say loud said back really cant stress enough drunk wasyou youve also ranting communists since came think peed pantsyou good eye sirim womanwe sat silence four minutesfood said want foodthis startled waitress screamedfeed meyes fine becheeseburger fries mediumdone dealforty minutes later burger showed people like compare food heaven others hell mmmm purgatory exclaimed theres absolutely nothing notable food look forgot cheese knew would bring much spice mealhalf hour later ginger waitress returned check wow saidi expect good tip waitress think black hair saidoh youll get good tip replied soon walked away got left suddenly remembered moneyi would definitely recommend shout house anyone likes watered beer burgers taste like water waiting aroundi remembered waitress brunette man,2024-01-14
0,piano bars around country miami cali back far without doubt crapiest one genuinely like piano bars since really fun place blow steam enjoying good show never good sign place pretty empty saturday night weekend cinco de mayo kentucy derby nonetheless four guests sat easily handle unstable tables chairs felt like break apart im actually good even handle fact took waitress almost minutes say hi walked another table would even go far say handle horrible tasting food bar right fun gastronomic awakening made place crapiest piano bar united states continuous barry manilow cover songs interspersed elton john number horrible drinks short pours let say since bears repeating bartenders short pour point offensive went bar empty well see pattern forming met young man giving hell want stare asked martini look like martini shot martini glass reply well thats get unless pay holly crap horrible place heres bill lowdown martinis grey goose mandarin sprites total bill thats tip sure hell dont deserve anything else since paid burger cash delivery ton great piano bars valley good bars glendale area stay away shit hole would bet place closed health department within year unless goes business disappointment go shout house glendale az chewing tin foil would fun going back,2024-02-09
0,stay away far away go want insulted valued customerwe went group wed slow night listen music nightcapwe left told oldest people didnt care sing along song timethe manager even apologized poor form piano players astute business people would realized oldest customers amount disposable income spend took money found another place welcomed businessnever,2024-03-06
0,montreal seems normal charge good money mediocre poisonous food favourite cheap cheerfuls thali thai express others would never eat allthis evening friend mine wanted go bite really looking coffee ate ended griffintown close looked reasonably appealingonce seated checked menu though wasnt hungry saw pulled pork tacos couldnt resist know better one thing sure one montreal actually knows cook much less something tasty pulled porkmy pal ordered burger specified bacon know got bacon strike pulled pork arrived cold trichinosis anyone strike sent back moment realized griffintown another overhyped serving restauranti didnt want anything else eat god knows goes kitchen making food obviously fortethe final strike tune bad sounding piano beaten woman required sheet music play old standards accompanist microphoned double basswould go bzzzt saving grace compd meal think thats worth nothing,2024-01-09
0,terrible brunch place service terrible walked one greeted us mins standing entrance waitress told us sit anywhere sat table waited another minutes get menus waiter told us didnt sit right place waited someone seat usonce ordered wait reasonable although finished plates waiter brought us drinks terrible experience terrible service many much better places area dont waste money,2024-01-11
0,took long time get food served cold flavor dont get mexican dish whatever service alright comp beer give another try pretty pricey bucks mac cheese beer,2024-03-19
0,place business proof people goodyear wont pay panini,2024-03-06
0,would definitely reccomend embroidery look great nd attempt cost ordered paid shirts embroidered week advance went pick screen printed purchase shirts expense target done correctly larrythe owner gave refund something cost almost bad business would reccomend,2024-02-29
0,expensive brought toddler tshirts infant onsie monogrammed south familiar monograming prices expected pay live big city item monogram another setup fee immediately left went another valley embroidery shop minutes paid item,2024-02-18
0,clarify rating business based quality work based service problem never got service called thursday see rush order needs shirts made sunday service rep promised everything done friday hed call let know done called friday afternoon tell wont done saturday hell come saturday finish job course calls saturday sunday missed deadline couldve order another place actually got shirts time rep finally called monday confirm still want shirts wow thanks sherlock needed shirts bleeping yesterdayanyways dont recommend businesses overpromise underdeliver,2024-01-25
0,problem allan h kind rush shirts gave weeks print shirts got calls day shirts suppose ready left several phone messages finally sales person called back wanted see still want shirts print cant count place,2024-03-15
0,im hardcore knitter whoever working behind register man couldnt bothered customers day didnt say hello didnt ask needed help even acknowledge existence walked said oh well thanks great day didnt even hear anything back sad,2024-02-18
0,second time tried second time disappointed wait long seating importantly work mediocre embroider military labels despite specific spelling name misspelled clerk argued realized said hed fix within minutes minutes later left appointment returned job shoddy clear simply removed transposed letters new ones didnt line evenly existing text never return owner didnt even apologize,2024-02-29
0,remember crappy apartment rented college grad school one bad ac dirty carpet one barely functioning electrical outlets tiny almost useless kitchen well ever want relive experience stay shadyside inn suitesi spent six years medical training pittsburgh found days last month take wife young son back old stomping grounds oakland shadyside weve found traveling young child staying suitetype hotels least sort kitchen facilities separate bedroom useful convenient suitetype hotel shadyside shadyside inn suites unfortunately since business virtual monopoly area must believe put clients deplorable nearly unsafe conditions comments based experience building negley ave believe least two buildings hotel maintains well mansion suites reserved vips people staying long periodsgeneral complaints exposed electrical cable wiring see pics tried spend little time possible room didnt want month old inadvertently touch exposed wires dirt everywhere getting ready leave quick last run room make sure werent leaving sons toys behind made mistake peeking underneath couch yuck food remnants dirt debris knows long disgusting general poor maintenance building parking lot see pics furniture rooms looks like least years dining table strikingly similar one college dishwashers unexpected given age building youre going give guests dishwasher least give us sponges wash check hotel bills credit card entire length stay ahead time rather vice versa completely opposite every hotel country keep mind want leave early seeing condition room three separate keys required get building room completely date particularly securealso vaunted customer service crow website must limited special guests celebrities asked extra blanket delivered room waited hour response ultimately drive back main office retrieve blanket remote dvdvcr combo batteries get aa batteries main office didnt even bother attempt ask delivered room wait office staff repeatedly found aaa batteries told aaa batteries fit flat screen tv remotes rooms calmly explain flat screen tv room rather non hd crt tv least years old daily cleaning room costs extra sure read fine printperhaps buildings modern better condition perhaps worst unit entire complex doubt itunless absolutely within walking distance business client family shadyside favor find modern cleaner safer better hotel shadyside inn suites ashamed condition facilities update shadyside inn refunded charges stay report adding staff upgrading facilities,2024-02-11
0,update shadyside inn refunded charges stay report adding staff upgrading facilitiesin response managers comments noted refunded stay tv cabling exposed perhaps dangerous exposed electrical wire something particularly proud consider business built customer service impression luxury ongoing repairs hallways touched middle week stay one must wonder urgency repairs building stayed full put family oldest dilapidated room far moving different room one traveled children would know difficult move one hotel hotel room another arrived hour drive pm middle thunderstorm tired cranky toddler given relative level competence front desk time check werent confident room would moved would betteri stand behind review could give place zero stars would,2024-03-04
0,im granting one star theres way give noneas write door room open two burly gentlemen drilling hammering drilling hammeringi checked going go day evidently inn installing new lock system reason impossible wait checked later today counting solitude quiet id brought work utterly impossible concentrate stayed loved lack concern respect sets new low,2024-02-20
0,stayed shadyside inn months spent thousands dollars really wanted write good review experience disappointing quality service staff inconsistent nice helpful others snarky rude provided feedback manager carol extremely disrespectful receptive customer feedback response unprofessional say least also experienced water gas short notice middle winter slippery lobby floors warning signs one bad fall elevator work timeswe stay hotel,2024-01-04
0,ehhhhnot muchwhile building level service rooms line typical holiday inn staff management committed egregious offense returning priority club customerbrief summary horror story check get wrong room move us give us keys filthy room bring leave day clean itwe get back room check bank account find significant amount money missing spending hour phone bank trace charges holiday inn staying via card left incidentalsdespite prepaying room weve given holiday inn twonight stay night roomfurthermore banks closed couldnt transfer money checking account weekend wasnt didnt access cash financial fraud deal supposed fun weekend guyswhen bring front desk immediately given run around pull info computer gasp see error staff wouldnt take ownership mistake simply blamed computer error finally get manger says hell deal issue dont receive communication im pretty sure wasnt planning working weekendthe next day stay call front desk demand answers manager bit assertive handling issue spent time phone bank bank conferenced searched way overcome holiday inns costly errorafter dealing issue total hours becomes apparent way money returned weekend demand pay half hotel bill immediately granted tired dealing issue took bill reduction adequate compensationultimately dont use debit card pay incidentals hotel room hotel systems may automatically withdraw egregious amount funds account could cash screw weekend also dont stay holiday inns staff management comprised lazy lying incompetent thievesthat,2024-02-29
0,second time husband stayed hotel experiences terrible staff rude go way smile go extra mile decor bright nice maintained well lobby could use good cleaning also day charge parking hotel location great walk pretty much anywhere noisy even higher floors mostly disappointed got double room valentines day asked king room jj told us booked online got whatever felt like treated second rate citizens booked online got room faucet loose fell fixed promptly made bad first impression neither time husband stayed hotel good experience would strongly recommend staying one charlottes nice hotels want good experience,2024-02-07
0,quite possibly miserable hotel experience life noisy dirty poorly renovated worst customer service known man way treated front desk enough reason never step foot within mile radias place doesnt even deserve one star book avoid costs,2024-02-07
0,awful booked hotel room new years eve told nonrefundable prepaid hotel room month booked room month staying credit card charged room treated like idiot carmen answered phone kept saying known would upset known hotel could charge card time wanted make sure whoever speak tells everything booking room would recommed hotel solely based way treated,2024-03-15
0,series misfortunate events take place moment arrived way time left actually quite sad id like share information id rather lick dog poop bottom shoe waste another moment life place awful wont going back worst experience lets say hotel employee used master access open room privacy sign pretty much sealed deal anyones theft problems may hotel staff quick throw sorry thing went wrong strongly suspect nobody meant said didnt want give place stars one star needed submit review,2024-03-09
0,steer clear hotel mediocre rooms unpleasant service honor reservation requests nothing excuses bar way overpriced many choices charlotte consider hotel one,2024-03-08
0,skip one,2024-01-12
0,got overrated restaurant charlotte ive times never impressed last time horrible mcdonalds cajun cuisine every dish completely flavorless fortunately half price groupon used even half overpriced relative exceptionally low quality food ill never go back,2024-02-29
0,place plenty times always good meals service tonight bad went ther wifes work friends sat bar tables bartender named bovery red hair people insisted sit tables order food planned seemed annoyed us ordered fried oysters lots drinksit friday happy hour sitting around chatting drinking actually going order entre stay dinner bo seemed disinterested us came time pay bill really nicetip time overall food good bo make pleasant experience smile bo get far life,2024-03-31
0,first visit restaurant boasts louisiana style menu however dish cajun platter lacked type cajun spices cant serve red beans rice gravy consider louisiana style dish husband ordered new york strip put salt flavor certainly better would visit overrated,2024-02-07
0,visiting charlotte los angeles husband town business good upstairs dining room live band lively atmosphere people talking loud enjoying drink dinner comes even better time glass wine sauce barbeque shrimp best part meal shrimp sauce bread dipped inthe bad food mediocre cajun popcorn fried crawfish comes partially covered remoulade sauce good salty side tell put sauce side order dip instead sauce took away dish ones smothered sauce remained place uneaten cup seafood gumbo meat seafood gumbo yay bland rice seemed undercooked flavorless ordered large order barbeque shrimp got side order grits sauce barbeque shrimp spicy delicious dip bread bread basket tasty broth shrimp small limp side memorable far texture final insult grits grits favorite food mine im southern girl make real deal bombazz grits home grits cajun queen instant add boiling water reconstitute grits culinary blasphemyi return want real grits go merts heart soul,2024-02-14
0,incredibly let dining experience waiter simultaneously overbearing absentminded half table got meals mins half waiter forgot bring two us desserts meanwhile food terrible fried green tomatoes lacked kind seasoning crawfish etouffee bland spicy tollhouse cookie pie also travesty one mess cookie pie least key lime pie good worth dollar bill,2024-01-26
0,waste money gumbo tasted like roux burned salt whatsoever ordered blackened chicken safe thinking one mess blackened chickeni wrong none food including blackened chicken seasoned salt pepper bland overpriced food id ever city ordered toddler chicken strip little gators meal fries best thing entire meal service also dry friendly inviting hostess waiter brandon geez know tuesday night arrived least show enthusiasm arrive spend whopping entrees alcoholic bevs kids meal average meal wouldve charged uneaten cup gumbo,2024-03-22
0,take everyone comes visit cajun queen great food favorite bbq shrimp bread dip sauce live jazz great service restaurant missed,2024-03-23
0,disabled people please beware ive patron cajun queen decade experience tonight humiliating treated sister birthday dinner despite online reservation asked leave demeaning ways debilitating childhood disease use wheelchair occasion tonight one occasion could order food knew didnt require cutting opted potatoes salad sister ordered full meal wine two mixed drinks cheap diners signal another glass wine sister despite seeing party next us served appropriately im sure overlooked im left wonder small portion ordered disparaginganyway sister went look upstairs minute reminisce server asked sister quite cuff want help wheelchair kinda need tabletaken aback sister said took note empty tables sides us fact restaurant wasnt crazy busy remembered spent tab two left tip clearly twenty percenti dont know many people tip graciously reasoning leaving tip despite service christmas time something goodwillwhen rolled handicap ramp completely mean completely blocked aframe sign parking see sister would able access restaurant alli havent always disabled ran restaurant loved every minute know people take advantage campers know people ubercheap tipping dont fall either ilk know good service see know approach diners overstay welcome never anyone overstay welcome consider flattery part business keeping patrons happy take loss home little two hours couple beside us adorable little girl laid booth fine shes child cq noisy place felt sting angst asked food wrapped facial gestures quite unsettlingplease dont tell im sensitive ive forty surgeriestwo painkillers afterwards ive walked broken leg buy wrapping paper tape accosted wasnt messed enough deserve handicap tag enough theres excuse inhospitably diner needing use facilitiesplease let isolated parentsplease leave,2024-01-08
0,loud bad service food doesnt met expectations came w party people didnt even get menus loud could hardly listen server dirty plates sitting table long time super disappointed,2024-02-10
0,place like equivalent clubhouse tempe phoenix layout makes sense character building incredibly old dated especially many good acts money bring time reinvest money renovateimprove pull great acts almost always venue pushes away seeing worth,2024-03-31
0,maybe uncool person yelp hated place friend decided meet thinking sounded like chill place drink relax go memory lane etcwe drove separately arrived paid cover get inside discover inside dark could see packed could move playing insanely loud idontevenknowwhattocallit music ever heardtrying diva went bar ordered jack rocks took screaming bartender accomplish feat likely fault ownanyway buddy showed miraculously recognized silhouette dark perfectly normal size didnt stand ordered drink stood awkward pitchblack booming silence decided slam drinks leavethat interesting dollar jack including cover ever hadi dont see appeal maybe weekday,2024-02-27
0,scheduled go events group around people friend got minutes early man appeared work place propping door open greeted us milled around listened band run practices sounds test talked bartender food told could give us menus pizza delivery waited minutes rest group opening time approached told suppose asked leave man didnt offer entrance fee walk us waiting area asked us leave outside people milling around appeared group would make majority patrons evening know appeared front entrance front entrance one stopped us came us minutes weekend tried calling one picked tried find email address luck doubt return unless contact explain employee talked someone matter would fire told man never come back shrugged amounted misunderstanding handled extreme rudeness complete disregard future business informing event coordinator treated well group events every night week hope removes one future schedules saw dirty club torn bar stools,2024-03-21
0,save money gas time priced food took way long get table went ok second time sad spent datenight friends embarrassed suggested place want great chicken go lolos phoenix sorry,2024-01-15
0,seriously cuss bartender correct word choice possibly kick dont get wrong theres need gratuitous cursing called colorful language reason adds affect besides adult establishment right impressionable children easily offended nuns pss offas accomplice said place fcking time warp luckily earshot bartender wasnt meant compliment rather observation tacky loungejazz juke box inordinate amount gaudy tiger decor filling every square inch wall space gag meif im brought back ill one kicking screaming defiancefor record get kicked didnt like feeling watch language closely im go figure bar,2024-03-17
0,place wheelchair accessible disabled parking ramp get sidewalk complete opposite side parking lot attempt push someone wheelchair entrance path constantly blocked things certainly dont improve finally make whole thing joke good music sure get,2024-01-27
0,horrible experience last night halloween costume party one side bollywood night security seeing desis asked us go side never return,2024-03-09
0,although crepe good waiter kind young lady seemingly great experience turned bitter one rude monsieur told walk throw away partial sandwich bag going finish breakfast earlier understand would like point might allowed establishment considering completely unaware table still consuming restaurant well personally would consider twice interrupting seemed lovely afternoon snack unwelcoming display service would recommend location,2024-02-29
